"NDVI","TWI","Insolation","Slope","Elevation"
0.013717385,6.15506458,18.701595306,5.4017806053,210.56466675
0.013717385,6.48316193,18.856248856,4.864669323,210.62709045
0.013717385,6.89432335,19.323141098,4.3515810966,210.67488098
0.013717385,7.16187572,19.434513092,4.0148510933,210.65213013
0.0029017632,3.4826839,17.509895325,9.1422557831,207.82624817
0.0029017632,3.38129544,17.510404587,9.0503988266,208.03372192
0.0029017632,3.27527452,17.540342331,8.9139595032,208.23948669
0.0029017632,3.38371825,17.990016937,8.0679550171,208.43603516
0.0029017632,3.81011033,18.219629288,7.40265131,208.51202393
0.0254178159,3.87626243,18.009550095,8.2190170288,208.58113098
0.0254178159,3.50788093,17.989595413,8.9672021866,208.75866699
0.0254178159,3.41646409,17.979623795,8.9993934631,208.93624878
0.0254178159,3.36785007,17.979190826,8.9937419891,209.10903931
0.0267862286,3.33273244,17.979190826,8.9316720963,209.27658081
0.0267862286,3.30639577,17.979278564,8.8030767441,209.43756104
0.0267862286,3.34474444,17.981306076,8.618065834,209.590271
0.0267862286,3.4494648,17.99786377,8.3692111969,209.73330688
0.0267862286,3.7149601,18.322181702,7.8358740807,209.86071777
0.0271272566,3.91428018,18.422235489,7.5585012436,209.85876465
0.0271272566,3.99943781,18.102552414,7.9809470177,209.85223389
0.0271272566,4.09968519,17.992082596,8.1650266647,209.96292114
0.0271272566,4.30524874,18.082164764,7.8697171211,210.07398987
0.0271272566,4.61892748,18.183095932,7.4964485168,210.17939758
0.013717385,4.986485,18.332164764,7.0553350449,210.2776947
0.013717385,5.40609694,18.481233597,6.5459794998,210.36706543
0.013717385,5.92624664,18.598449707,5.9750080109,210.44615173
0.013717385,6.56447744,19.057662964,5.2751631737,210.51171875
0.013717385,7.11739016,19.206729889,4.6361823082,210.49914551
0.0320809484,5.35414076,17.234210968,5.6220698357,225.08666992
0.0320809484,5.58608627,17.009943008,5.0565390587,225.27139282
0.0320809484,5.75773096,17.000352859,4.5798654556,225.4380188
0.0320809484,5.94866276,17.012523651,4.1634016037,225.58924866
0.0320809484,6.14048052,17.109222412,3.7881183624,225.72680664
0.0025553664,6.29406929,17.098783493,3.4735486507,225.85198975
0.0025553664,6.40169048,17.00161171,3.2526912689,225.96784973
0.0025553664,6.47060204,16.99987793,3.1088833809,226.07795715
0.0025553664,6.50547123,16.989936829,3.035197258,226.18383789
0.0025553664,6.46834707,16.74782753,3.0746178627,226.28805542
0.0320809484,5.31863737,17.108776093,5.697871685,225.06509399
0.0320809484,5.47720623,17.004886627,5.1494045258,225.25112915
0.0320809484,5.71256495,17.013570786,4.6938409805,225.4197998
0.0320809484,5.99277925,17.135343552,4.299352169,225.57408142
0.0320809484,6.25510836,17.13035965,3.9406516552,225.71583557
0.0025553664,6.45937157,17.008359909,3.5837433338,225.84609985
0.0025553664,6.5833993,17.000123978,3.3289582729,225.96398926
0.0025553664,6.62080812,17,3.2596049309,226.0773468
0.0025553664,6.63384056,16.995462418,3.2330393791,226.19111633
0.0025553664,6.62735462,16.875154495,3.2397215366,226.30273438
0.0320809484,5.53431702,17.002996445,5.813202858,225.02415466
0.0320809484,5.71482229,17.005989075,5.2988967896,225.21235657
0.0320809484,5.95891523,17.139295578,4.8768610954,225.38439941
0.0320809484,6.26149464,17.236711502,4.5122561455,225.54345703
0.0320809484,6.55732393,17.107707977,4.1727223396,225.69137573
0.0025553664,6.80629444,17.004428864,3.7640309334,225.82876587
0.0025553664,6.95524263,17,3.4564716816,225.95022583
0.0025553664,6.97652435,17,3.4486832619,226.06762695
0.0025553664,6.9768343,16.999876022,3.4615511894,226.18963623
0.0025553664,6.98555994,16.982505798,3.4261984825,226.30895996
0.0320809484,6.11422729,17,5.8866839409,224.97166443
0.0320809484,6.26887035,17.009605408,5.435479641,225.16157532
0.0320809484,6.42555904,17.221038818,5.0701026917,225.33705139
0.0320809484,6.63025999,17.223823547,4.7519340515,225.50132751
0.0320809484,6.88006115,17.012517929,4.4419198036,225.65606689
0.0025553664,7.15238428,17.000125885,3.9895648956,225.80119324
0.0025553664,7.34578657,17,3.6173126698,225.92541504
0.0025553664,7.36395359,17,3.6377043724,226.04550171
0.0025553664,7.35371828,17,3.6763203144,226.1750946
0.0025553664,7.37170506,16.995306015,3.6060891151,226.30137634
0.0320809484,6.90424156,17.015598297,5.815776825,224.91213989
0.0320809484,6.97995758,17.007226944,5.4631543159,225.10151672
