NDVI,TWI,Insolation,Slope,Elevation
0.0590725355,5.83409071,16.125417709,28.84208107,88.038002014
0.0590725355,7.02617407,15.889911652,27.95117569,88.296485901
0.0590725355,6.79966164,16.036510468,26.732723236,88.316200256
0.0590725355,6.49962425,15.952273369,27.943172455,88.773605347
0.0631407574,7.74645233,16.896471024,26.154644012,88.802970886
0.0631407574,6.90421009,16.988710403,25.962898254,88.935272217
0.0631407574,6.31878662,17.015108109,25.787370682,89.07661438
0.0590725355,5.98430729,16.509500504,26.548677444,89.18409729
0.0590725355,6.83890533,16.892721176,23.547620773,89.478591919
0.0590725355,7.00067663,16.720823288,24.642663956,89.481018066
0.0631407574,8.07147121,17.513233185,23.836788177,89.519309998
0.0631407574,7.22899723,18.259687424,22.009376526,89.704696655
0.0590725355,6.81556082,16.923995972,23.129226685,89.756141663
0.0631407574,6.83754349,19.523260117,19.305612564,89.861335754
0.0333148651,8.44203377,18.573045731,21.167467117,89.890411377
0.0590725355,6.55470037,18.697263718,19.567604065,89.991195679
0.0333148651,7.79112577,20.247426987,18.131950378,90.126045227
0.0203773212,7.31865931,18.156299591,17.577342987,90.320884705
0.0333148651,7.46029472,21.3222332,14.833713531,90.321929932
0.0203773212,7.04000139,18.233282089,18.179779053,90.349197388
0.0203773212,7.35531664,18.517095566,15.417021751,90.405433655
0.0333148651,8.25362587,21.845397949,14.094639778,90.440078735
0.0203773212,7.26137447,20.153154373,13.538888931,90.470169067
0.0333148651,7.99615765,21.51471138,11.413928032,90.668907166
0.0203773212,7.800179,20.618282318,10.224730492,90.822494507
0.0203773212,7.80685949,20.103536606,10.728359222,90.83102417
0.0203773212,7.66581392,19.902406693,12.139348984,90.83291626
0.0203773212,7.25269222,20.11668396,12.913883209,90.948646545
0.0333148651,8.5761919,21.785558701,8.7168331146,90.964553833
0.0203773212,8.3414917,21.840389252,7.9499773979,91.092063904
0.0203773212,8.20191002,21.921970367,8.356926918,91.151908875
0.0333148651,9.09721947,22.421199799,7.2610430717,91.178085327
0.0203773212,7.8492465,21.748556137,9.3667907715,91.218139648
0.0203773212,8.7110939,22.741529465,7.2206788063,91.295806885
0.0333148651,8.98181438,22.875480652,7.1508574486,91.343200684
0.0203773212,8.55911922,22.950418472,7.473587513,91.395027161
0.0203773212,7.3082037,21.929851532,9.9774532318,91.413406372
0.0203773212,8.75074577,22.987779617,7.6809802055,91.49067688
0.0203773212,7.99107361,22.830415726,8.4193544388,91.511825562
0.0203773212,8.69812584,22.999477386,8.1607027054,91.585319519
0.0203773212,7.27430964,22.563055038,10.160203934,91.65297699
0.0203773212,8.06312656,22.995384216,9.4175834656,91.737770081
0.0203773212,7.40128183,22.842103958,9.6871910095,91.748939514
0.0203773212,7.5386281,22.986618042,10.396012306,91.950614929
0.0203773212,7.50085163,22.995384216,10.797570229,91.992660522
0.0203773212,7.37399864,22.999799728,11.269115448,92.238006592
0.0069184392,7.18639612,23,11.546115875,92.540763855
0.0128069064,7.18270254,23,11.037599564,92.952903748
0.0128069064,7.57192659,23,10.304087639,93.242912292
0.0128069064,7.31461763,23,10.377179146,93.286552429
