NDVI,TWI,Insolation,Slope,Elevation
0.0069167516,6.58611155,19.369516373,3.1391358376,226.08222961
0.0069167516,6.7828784,19.279008865,2.7207901478,226.1784668
0.0069167516,6.87433147,18.733118057,2.6055643559,226.25561523
0.0307050478,5.17654228,17.202486038,9.7675142288,223.6489563
0.0307050478,5.18616009,17.327110291,9.8162689209,224.00158691
0.0307050478,5.36705971,17.891016006,8.5487031937,224.33451843
0.0307050478,5.60346603,18.371120453,7.1782960892,224.59825134
0.0307050478,5.76626587,18.512308121,6.4326462746,224.83395386
0.0611081719,5.92945528,18.665967941,5.793612957,225.04570007
0.0611081719,6.09234428,19.02775383,5.2272462845,225.23620605
0.0611081719,6.25371695,19.371383667,4.722837925,225.40811157
0.0611081719,6.41598368,19.502002716,4.2622156143,225.5632019
0.0611081719,6.3339386,19.457429886,3.8391063213,225.70263672
0.0069167516,6.45192957,18.975992203,3.5678451061,225.8278656
0.0069167516,6.55921936,18.540506363,3.3622817993,225.94836426
0.0069167516,6.70781565,18.624412537,3.0430088043,226.05882263
0.0069167516,6.80192137,18.709171295,2.7668204308,226.15527344
0.0069167516,6.75274467,18.461458206,2.7336068153,226.25028992
0.0307050478,4.96913385,17.642028809,9.4271001816,223.74171448
0.0307050478,5.05252218,17.781391144,9.1633520126,224.06471252
0.0307050478,5.16029358,18.002920151,8.2448644638,224.37332153
0.0307050478,5.30686378,18.352312088,7.164665699,224.6408844
0.0307050478,5.47309589,18.640192032,6.3615279198,224.87402344
0.0611081719,5.63504314,18.887561798,5.6922698021,225.08163452
0.0611081719,5.79608631,19.104068756,5.1155338287,225.2674408
0.0611081719,5.95275259,19.35669899,4.6163740158,225.43476868
0.0611081719,6.13419485,19.6204319,4.1714086533,225.58592224
0.0611081719,6.28444767,19.398488998,3.768859148,225.72239685
0.0069167516,6.40815973,18.812854767,3.477247715,225.84561157
0.0069167516,6.51250839,18.537176132,3.2635514736,225.96206665
0.0069167516,6.6184864,18.528556824,3.0242092609,226.07086182
0.0069167516,6.6567502,18.51981926,2.886603117,226.17054749
0.0069167516,6.57594585,18.256689072,2.9415397644,226.26898193
0.0468993336,4.78773689,17.888202667,9.1004276276,223.7850647
0.0468993336,4.8811841,17.990371704,8.6167593002,224.09480286
0.0468993336,4.96359062,18.018419266,7.866850853,224.38468933
0.0468993336,5.06980324,18.270734787,7.0454773903,224.64753723
0.0468993336,5.2108016,18.72914505,6.2925639153,224.88005066
0.0931922719,5.35414076,18.97914505,5.6220698357,225.08666992
0.0931922719,5.58608627,19.02085495,5.0565390587,225.27139282
0.0931922719,5.75773096,19.27050209,4.5798654556,225.4380188
0.0931922719,5.94866276,19.711271286,4.1634016037,225.58924866
0.0931922719,6.14048052,19.732713699,3.7881183624,225.72680664
0.0231830534,6.29406929,19.431625366,3.4735486507,225.85198975
0.0231830534,6.40169048,18.944841385,3.2526912689,225.96784973
0.0231830534,6.47060204,18.899679184,3.1088833809,226.07795715
0.0231830534,6.50547123,18.863809586,3.035197258,226.18383789
0.0231830534,6.46834707,18.258501053,3.0746178627,226.28805542
0.0468993336,4.77836561,17.983474731,9.0833835602,223.7870636
0.0468993336,4.8411603,18.013448715,8.4006242752,224.09825134
0.0468993336,4.94945192,18.153678894,7.5702490807,224.37522888
0.0468993336,5.05116701,18.390108109,6.9502630234,224.62493896
0.0468993336,5.14349556,18.610240936,6.3512001038,224.85760498
0.0931922719,5.31863737,18.860240936,5.697871685,225.06509399
0.0931922719,5.47720623,19.139408112,5.1494045258,225.25112915
0.0931922719,5.71256495,19.375837326,4.6938409805,225.4197998
0.0931922719,5.99277925,19.454975128,4.299352169,225.57408142
0.0931922719,6.25510836,19.441272736,3.9406516552,225.71583557
0.0231830534,6.45937157,19.648273468,3.5837433338,225.84609985
0.0231830534,6.5833993,19.218624115,3.3289582729,225.96398926
0.0231830534,6.62080812,18.828550339,3.2596049309,226.0773468
0.0231830534,6.63384056,18.658958435,3.2330393791,226.19111633
0.0231830534,6.62735462,18.128023148,3.2397215366,226.30273438
0.0468993336,5.02810574,17.852743149,9.1563653946,223.75978088
0.0468993336,5.05168247,18.131336212,8.3452291489,224.07232666
0.0468993336,5.13928795,18.381650925,7.3899698257,224.3414917
0.0468993336,5.30265903,18.492700577,6.8871006966,224.5827179
0.0468993336,5.38570404,18.513162613,6.4290728569,224.81549072
0.0931922719,5.53431702,18.762817383,5.813202858,225.02415466
0.0931922719,5.71482229,19.223012924,5.2988967896,225.21235657
0.0931922719,5.95891523,19.333717346,4.8768610954,225.38439941
0.0931922719,6.26149464,19.120306015,4.5122561455,225.54345703
0.0931922719,6.55732393,19.011318207,4.1727223396,225.69137573
0.0231830534,6.80629444,19.062175751,3.7640309334,225.82876587
0.0231830534,6.95524263,18.824840546,3.4564716816,225.95022583
0.0231830534,6.97652435,18.511980057,3.4486832619,226.06762695
0.0231830534,6.9768343,18.261484146,3.4615511894,226.18963623
0.0231830534,6.98555994,18.013662338,3.4261984825,226.30895996
0.0468993336,5.55827618,17.636222839,9.1563444138,223.71720886
0.0468993336,5.55137873,18.10228157,8.3076810837,224.0295105
0.0468993336,5.8068614,18.473285675,7.2886219025,224.29486084
0.0468993336,5.85617781,18.499874115,6.8132920265,224.53140259
0.0468993336,5.9552021,18.518295288,6.4353909492,224.7628479
0.0931922719,6.11422729,18.762447357,5.8866839409,224.97166443
